2024-05-25 22:09:49,539 INFO    StreamThr :1931509 [internal.py:wandb_internal():86] W&B internal server running at pid: 1931509, started at: 2024-05-25 22:09:49.539255
2024-05-25 22:09:50,173 DEBUG   HandlerThread:1931509 [system_monitor.py:probe():223] {'os': 'Linux-6.5.0-35-generic-x86_64-with-glibc2.35', 'python': '3.9.18', 'heartbeatAt': '2024-05-25T13:09:50.152580', 'startedAt': '2024-05-25T13:09:49.533587', 'docker': None, 'cuda': None, 'args': ('--seed', '234', '--env_name', 'StarCraft2', '--experiment_name', 'critic_feature_shaping_MAPPO_c20_m100', '--group_name', 'critic_feature_MAPPO_c20_m100', '--num_clusters', '20', '--use_visual_cluster', '--num_gpu', '1'), 'state': 'running', 'program': '/home/uosai/Desktop/on-policy/onpolicy/scripts/train/train_smac.py', 'codePathLocal': 'train_smac.py', 'codePath': 'onpolicy/scripts/train/train_smac.py', 'git': {'remote': 'https://github.com/singforai/reward_shaping.git', 'commit': '14d4b373e79555e79221655c211e9561875c023b'}, 'email': 'singfor7012@gmail.com', 'root': '/home/uosai/Desktop/on-policy', 'host': 'uos-desktop', 'username': 'uosai', 'executable': '/home/uosai/Desktop/miniconda3/envs/marl/bin/python', 'cpu_count': 12, 'cpu_count_logical': 24, 'cpu_freq': {'current': 4412.427416666666, 'min': 2200.0, 'max': 3700.0}, 'cpu_freq_per_core': [{'current': 4491.337, 'min': 2200.0, 'max': 3700.0}, {'current': 4490.637, 'min': 2200.0, 'max': 3700.0}, {'current': 4491.472, 'min': 2200.0, 'max': 3700.0}, {'current': 4491.394, 'min': 2200.0, 'max': 3700.0}, {'current': 4491.561, 'min': 2200.0, 'max': 3700.0}, {'current': 4490.951, 'min': 2200.0, 'max': 3700.0}, {'current': 4491.552, 'min': 2200.0, 'max': 3700.0}, {'current': 4115.245, 'min': 2200.0, 'max': 3700.0}, {'current': 4491.265, 'min': 2200.0, 'max': 3700.0}, {'current': 4491.592, 'min': 2200.0, 'max': 3700.0}, {'current': 4491.009, 'min': 2200.0, 'max': 3700.0}, {'current': 4491.516, 'min': 2200.0, 'max': 3700.0}, {'current': 4491.372, 'min': 2200.0, 'max': 3700.0}, {'current': 4491.552, 'min': 2200.0, 'max': 3700.0}, {'current': 4470.757, 'min': 2200.0, 'max': 3700.0}, {'current': 4491.548, 'min': 2200.0, 'max': 3700.0}, {'current': 4491.542, 'min': 2200.0, 'max': 3700.0}, {'current': 4491.279, 'min': 2200.0, 'max': 3700.0}, {'current': 4491.547, 'min': 2200.0, 'max': 3700.0}, {'current': 4491.55, 'min': 2200.0, 'max': 3700.0}, {'current': 4491.576, 'min': 2200.0, 'max': 3700.0}, {'current': 4491.552, 'min': 2200.0, 'max': 3700.0}, {'current': 4491.554, 'min': 2200.0, 'max': 3700.0}, {'current': 4490.896, 'min': 2200.0, 'max': 3700.0}], 'disk': {'/': {'total': 233.17998886108398, 'used': 186.1086082458496}}, 'gpu': 'NVIDIA GeForce RTX 3080', 'gpu_count': 2, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3080', 'memory_total': 10737418240}, {'name': 'NVIDIA GeForce RTX 3080', 'memory_total': 10737418240}], 'memory': {'total': 62.70906448364258}}
2024-05-25 22:09:50,174 INFO    HandlerThread:1931509 [system_monitor.py:probe():224] Finished collecting system info
2024-05-25 22:09:50,174 INFO    HandlerThread:1931509 [system_monitor.py:probe():227] Publishing system info
2024-05-25 22:09:50,174 DEBUG   HandlerThread:1931509 [system_info.py:_save_conda():208] Saving list of conda packages installed into the current environment
2024-05-25 22:09:51,073 INFO    Thread-12 :1931509 [dir_watcher.py:_on_file_created():271] file/dir created: /home/uosai/Desktop/on-policy/onpolicy/scripts/results/StarCraft2/3m/rmappo/critic_feature_shaping_MAPPO_c20_m100/wandb/run-20240525_220949-totn0sfb/files/conda-environment.yaml
2024-05-25 22:09:52,000 DEBUG   HandlerThread:1931509 [system_info.py:_save_conda():220] Saving conda packages done
2024-05-25 22:09:52,001 INFO    HandlerThread:1931509 [system_monitor.py:probe():229] Finished publishing system info
2024-05-25 22:09:52,002 DEBUG   SenderThread:1931509 [sender.py:send():382] send: files
2024-05-25 22:09:52,002 INFO    SenderThread:1931509 [sender.py:_save_file():1403] saving file wandb-metadata.json with policy now
2024-05-25 22:09:52,006 DEBUG   HandlerThread:1931509 [handler.py:handle_request():146] handle_request: python_packages
2024-05-25 22:09:52,006 DEBUG   HandlerThread:1931509 [handler.py:handle_request():146] handle_request: stop_status
2024-05-25 22:09:52,007 DEBUG   SenderThread:1931509 [sender.py:send_request():409] send_request: python_packages
2024-05-25 22:09:52,007 DEBUG   SenderThread:1931509 [sender.py:send_request():409] send_request: stop_status
2024-05-25 22:09:52,010 DEBUG   HandlerThread:1931509 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-25 22:09:52,071 INFO    Thread-12 :1931509 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/uosai/Desktop/on-policy/onpolicy/scripts/results/StarCraft2/3m/rmappo/critic_feature_shaping_MAPPO_c20_m100/wandb/run-20240525_220949-totn0sfb/files/conda-environment.yaml
2024-05-25 22:09:52,072 INFO    Thread-12 :1931509 [dir_watcher.py:_on_file_created():271] file/dir created: /home/uosai/Desktop/on-policy/onpolicy/scripts/results/StarCraft2/3m/rmappo/critic_feature_shaping_MAPPO_c20_m100/wandb/run-20240525_220949-totn0sfb/files/wandb-metadata.json
2024-05-25 22:09:52,072 INFO    Thread-12 :1931509 [dir_watcher.py:_on_file_created():271] file/dir created: /home/uosai/Desktop/on-policy/onpolicy/scripts/results/StarCraft2/3m/rmappo/critic_feature_shaping_MAPPO_c20_m100/wandb/run-20240525_220949-totn0sfb/files/requirements.txt
2024-05-25 22:09:52,536 DEBUG   SenderThread:1931509 [sender.py:send():382] send: telemetry
2024-05-25 22:09:52,757 DEBUG   SenderThread:1931509 [sender.py:send():382] send: telemetry
2024-05-25 22:09:52,820 INFO    wandb-upload_0:1931509 [upload_job.py:push():131] Uploaded file /tmp/tmpgvj6hiq6wandb/ly7vg0b7-wandb-metadata.json
2024-05-25 22:09:52,963 DEBUG   SenderThread:1931509 [sender.py:send():382] send: telemetry
2024-05-25 22:09:54,963 DEBUG   HandlerThread:1931509 [handler.py:handle_request():146] handle_request: status_report
2024-05-25 22:09:59,073 INFO    Thread-12 :1931509 [dir_watcher.py:_on_file_created():271] file/dir created: /home/uosai/Desktop/on-policy/onpolicy/scripts/results/StarCraft2/3m/rmappo/critic_feature_shaping_MAPPO_c20_m100/wandb/run-20240525_220949-totn0sfb/files/output.log
2024-05-25 22:09:59,611 DEBUG   HandlerThread:1931509 [handler.py:handle_request():146] handle_request: partial_history
2024-05-25 22:10:00,122 DEBUG   HandlerThread:1931509 [handler.py:handle_request():146] handle_request: partial_history
2024-05-25 22:10:00,123 DEBUG   HandlerThread:1931509 [handler.py:handle_request():146] handle_request: status_report
2024-05-25 22:10:00,123 DEBUG   HandlerThread:1931509 [handler.py:handle_request():146] handle_request: partial_history
2024-05-25 22:10:00,124 DEBUG   HandlerThread:1931509 [handler.py:handle_request():146] handle_request: partial_history
2024-05-25 22:10:00,124 DEBUG   HandlerThread:1931509 [handler.py:handle_request():146] handle_request: partial_history
2024-05-25 22:10:00,443 DEBUG   HandlerThread:1931509 [handler.py:handle_request():146] handle_request: partial_history
2024-05-25 22:10:00,443 DEBUG   HandlerThread:1931509 [handler.py:handle_request():146] handle_request: partial_history
2024-05-25 22:10:00,444 DEBUG   HandlerThread:1931509 [handler.py:handle_request():146] handle_request: partial_history
2024-05-25 22:10:00,444 DEBUG   HandlerThread:1931509 [handler.py:handle_request():146] handle_request: partial_history
2024-05-25 22:10:00,444 DEBUG   HandlerThread:1931509 [handler.py:handle_request():146] handle_request: partial_history
2024-05-25 22:10:01,074 INFO    Thread-12 :1931509 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/uosai/Desktop/on-policy/onpolicy/scripts/results/StarCraft2/3m/rmappo/critic_feature_shaping_MAPPO_c20_m100/wandb/run-20240525_220949-totn0sfb/files/output.log
2024-05-25 22:10:01,074 INFO    Thread-12 :1931509 [dir_watcher.py:_on_file_created():271] file/dir created: /home/uosai/Desktop/on-policy/onpolicy/scripts/results/StarCraft2/3m/rmappo/critic_feature_shaping_MAPPO_c20_m100/wandb/run-20240525_220949-totn0sfb/files/actor.pt
2024-05-25 22:10:01,075 INFO    Thread-12 :1931509 [dir_watcher.py:_on_file_created():271] file/dir created: /home/uosai/Desktop/on-policy/onpolicy/scripts/results/StarCraft2/3m/rmappo/critic_feature_shaping_MAPPO_c20_m100/wandb/run-20240525_220949-totn0sfb/files/critic.pt
2024-05-25 22:10:03,075 INFO    Thread-12 :1931509 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/uosai/Desktop/on-policy/onpolicy/scripts/results/StarCraft2/3m/rmappo/critic_feature_shaping_MAPPO_c20_m100/wandb/run-20240525_220949-totn0sfb/files/output.log
2024-05-25 22:10:05,444 DEBUG   HandlerThread:1931509 [handler.py:handle_request():146] handle_request: status_report
2024-05-25 22:10:05,763 DEBUG   HandlerThread:1931509 [handler.py:handle_request():146] handle_request: partial_history
2024-05-25 22:10:05,763 DEBUG   HandlerThread:1931509 [handler.py:handle_request():146] handle_request: partial_history
2024-05-25 22:10:06,628 DEBUG   HandlerThread:1931509 [handler.py:handle_request():146] handle_request: partial_history
2024-05-25 22:10:06,630 DEBUG   SenderThread:1931509 [sender.py:send():382] send: history
2024-05-25 22:10:06,630 DEBUG   SenderThread:1931509 [sender.py:send_request():409] send_request: summary_record
2024-05-25 22:10:06,631 INFO    SenderThread:1931509 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-05-25 22:10:07,007 DEBUG   HandlerThread:1931509 [handler.py:handle_request():146] handle_request: stop_status
2024-05-25 22:10:07,007 DEBUG   SenderThread:1931509 [sender.py:send_request():409] send_request: stop_status
2024-05-25 22:10:07,009 DEBUG   HandlerThread:1931509 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-25 22:10:07,076 INFO    Thread-12 :1931509 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/uosai/Desktop/on-policy/onpolicy/scripts/results/StarCraft2/3m/rmappo/critic_feature_shaping_MAPPO_c20_m100/wandb/run-20240525_220949-totn0sfb/files/output.log
2024-05-25 22:10:07,076 INFO    Thread-12 :1931509 [dir_watcher.py:_on_file_created():271] file/dir created: /home/uosai/Desktop/on-policy/onpolicy/scripts/results/StarCraft2/3m/rmappo/critic_feature_shaping_MAPPO_c20_m100/wandb/run-20240525_220949-totn0sfb/files/wandb-summary.json
2024-05-25 22:10:07,958 DEBUG   HandlerThread:1931509 [handler.py:handle_request():146] handle_request: partial_history
2024-05-25 22:10:07,959 DEBUG   SenderThread:1931509 [sender.py:send():382] send: history
2024-05-25 22:10:07,959 DEBUG   SenderThread:1931509 [sender.py:send_request():409] send_request: summary_record
2024-05-25 22:10:07,959 INFO    SenderThread:1931509 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-05-25 22:10:08,076 INFO    Thread-12 :1931509 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/uosai/Desktop/on-policy/onpolicy/scripts/results/StarCraft2/3m/rmappo/critic_feature_shaping_MAPPO_c20_m100/wandb/run-20240525_220949-totn0sfb/files/wandb-summary.json
2024-05-25 22:10:09,076 INFO    Thread-12 :1931509 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/uosai/Desktop/on-policy/onpolicy/scripts/results/StarCraft2/3m/rmappo/critic_feature_shaping_MAPPO_c20_m100/wandb/run-20240525_220949-totn0sfb/files/output.log
2024-05-25 22:10:09,291 DEBUG   HandlerThread:1931509 [handler.py:handle_request():146] handle_request: partial_history
2024-05-25 22:10:09,292 DEBUG   SenderThread:1931509 [sender.py:send():382] send: history
2024-05-25 22:10:09,292 DEBUG   SenderThread:1931509 [sender.py:send_request():409] send_request: summary_record
2024-05-25 22:10:09,292 INFO    SenderThread:1931509 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-05-25 22:10:10,077 INFO    Thread-12 :1931509 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/uosai/Desktop/on-policy/onpolicy/scripts/results/StarCraft2/3m/rmappo/critic_feature_shaping_MAPPO_c20_m100/wandb/run-20240525_220949-totn0sfb/files/wandb-summary.json
2024-05-25 22:10:10,447 DEBUG   HandlerThread:1931509 [handler.py:handle_request():146] handle_request: status_report
2024-05-25 22:10:10,588 DEBUG   HandlerThread:1931509 [handler.py:handle_request():146] handle_request: partial_history
2024-05-25 22:10:10,589 DEBUG   SenderThread:1931509 [sender.py:send():382] send: history
2024-05-25 22:10:10,589 DEBUG   SenderThread:1931509 [sender.py:send_request():409] send_request: summary_record
2024-05-25 22:10:10,590 INFO    SenderThread:1931509 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-05-25 22:10:11,077 INFO    Thread-12 :1931509 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/uosai/Desktop/on-policy/onpolicy/scripts/results/StarCraft2/3m/rmappo/critic_feature_shaping_MAPPO_c20_m100/wandb/run-20240525_220949-totn0sfb/files/wandb-summary.json
2024-05-25 22:10:11,077 INFO    Thread-12 :1931509 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/uosai/Desktop/on-policy/onpolicy/scripts/results/StarCraft2/3m/rmappo/critic_feature_shaping_MAPPO_c20_m100/wandb/run-20240525_220949-totn0sfb/files/output.log
2024-05-25 22:10:11,912 DEBUG   HandlerThread:1931509 [handler.py:handle_request():146] handle_request: partial_history
2024-05-25 22:10:11,912 DEBUG   SenderThread:1931509 [sender.py:send():382] send: history
2024-05-25 22:10:11,912 DEBUG   SenderThread:1931509 [sender.py:send_request():409] send_request: summary_record
2024-05-25 22:10:11,913 INFO    SenderThread:1931509 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-05-25 22:10:12,077 INFO    Thread-12 :1931509 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/uosai/Desktop/on-policy/onpolicy/scripts/results/StarCraft2/3m/rmappo/critic_feature_shaping_MAPPO_c20_m100/wandb/run-20240525_220949-totn0sfb/files/wandb-summary.json
2024-05-25 22:10:13,078 INFO    Thread-12 :1931509 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/uosai/Desktop/on-policy/onpolicy/scripts/results/StarCraft2/3m/rmappo/critic_feature_shaping_MAPPO_c20_m100/wandb/run-20240525_220949-totn0sfb/files/output.log
2024-05-25 22:10:13,305 DEBUG   HandlerThread:1931509 [handler.py:handle_request():146] handle_request: partial_history
2024-05-25 22:10:13,306 DEBUG   SenderThread:1931509 [sender.py:send():382] send: history
2024-05-25 22:10:13,306 DEBUG   SenderThread:1931509 [sender.py:send_request():409] send_request: summary_record
2024-05-25 22:10:13,307 INFO    SenderThread:1931509 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-05-25 22:10:14,078 INFO    Thread-12 :1931509 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/uosai/Desktop/on-policy/onpolicy/scripts/results/StarCraft2/3m/rmappo/critic_feature_shaping_MAPPO_c20_m100/wandb/run-20240525_220949-totn0sfb/files/wandb-summary.json
2024-05-25 22:10:14,716 DEBUG   HandlerThread:1931509 [handler.py:handle_request():146] handle_request: partial_history
2024-05-25 22:10:14,717 DEBUG   SenderThread:1931509 [sender.py:send():382] send: history
2024-05-25 22:10:14,717 DEBUG   SenderThread:1931509 [sender.py:send_request():409] send_request: summary_record
2024-05-25 22:10:14,717 INFO    SenderThread:1931509 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-05-25 22:10:15,078 INFO    Thread-12 :1931509 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/uosai/Desktop/on-policy/onpolicy/scripts/results/StarCraft2/3m/rmappo/critic_feature_shaping_MAPPO_c20_m100/wandb/run-20240525_220949-totn0sfb/files/wandb-summary.json
2024-05-25 22:10:15,079 INFO    Thread-12 :1931509 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/uosai/Desktop/on-policy/onpolicy/scripts/results/StarCraft2/3m/rmappo/critic_feature_shaping_MAPPO_c20_m100/wandb/run-20240525_220949-totn0sfb/files/output.log
2024-05-25 22:10:15,083 INFO    FileStreamThread:1931509 [file_stream.py:request_with_retry():666] Filestream rate limit exceeded, retrying in 2.3 seconds. 
2024-05-25 22:10:15,448 DEBUG   HandlerThread:1931509 [handler.py:handle_request():146] handle_request: status_report
2024-05-25 22:10:16,175 DEBUG   HandlerThread:1931509 [handler.py:handle_request():146] handle_request: partial_history
2024-05-25 22:10:16,176 DEBUG   SenderThread:1931509 [sender.py:send():382] send: history
2024-05-25 22:10:16,176 DEBUG   SenderThread:1931509 [sender.py:send_request():409] send_request: summary_record
2024-05-25 22:10:16,176 INFO    SenderThread:1931509 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-05-25 22:10:17,079 INFO    Thread-12 :1931509 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/uosai/Desktop/on-policy/onpolicy/scripts/results/StarCraft2/3m/rmappo/critic_feature_shaping_MAPPO_c20_m100/wandb/run-20240525_220949-totn0sfb/files/wandb-summary.json
2024-05-25 22:10:17,079 INFO    Thread-12 :1931509 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/uosai/Desktop/on-policy/onpolicy/scripts/results/StarCraft2/3m/rmappo/critic_feature_shaping_MAPPO_c20_m100/wandb/run-20240525_220949-totn0sfb/files/output.log
2024-05-25 22:10:17,499 DEBUG   HandlerThread:1931509 [handler.py:handle_request():146] handle_request: partial_history
2024-05-25 22:10:17,500 DEBUG   SenderThread:1931509 [sender.py:send():382] send: history
2024-05-25 22:10:17,500 DEBUG   SenderThread:1931509 [sender.py:send_request():409] send_request: summary_record
2024-05-25 22:10:17,500 INFO    SenderThread:1931509 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-05-25 22:10:18,079 INFO    Thread-12 :1931509 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/uosai/Desktop/on-policy/onpolicy/scripts/results/StarCraft2/3m/rmappo/critic_feature_shaping_MAPPO_c20_m100/wandb/run-20240525_220949-totn0sfb/files/wandb-summary.json
2024-05-25 22:10:18,811 DEBUG   HandlerThread:1931509 [handler.py:handle_request():146] handle_request: partial_history
2024-05-25 22:10:18,812 DEBUG   SenderThread:1931509 [sender.py:send():382] send: history
2024-05-25 22:10:18,812 DEBUG   SenderThread:1931509 [sender.py:send_request():409] send_request: summary_record
2024-05-25 22:10:18,813 INFO    SenderThread:1931509 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-05-25 22:10:19,079 INFO    Thread-12 :1931509 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/uosai/Desktop/on-policy/onpolicy/scripts/results/StarCraft2/3m/rmappo/critic_feature_shaping_MAPPO_c20_m100/wandb/run-20240525_220949-totn0sfb/files/wandb-summary.json
2024-05-25 22:10:19,080 INFO    Thread-12 :1931509 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/uosai/Desktop/on-policy/onpolicy/scripts/results/StarCraft2/3m/rmappo/critic_feature_shaping_MAPPO_c20_m100/wandb/run-20240525_220949-totn0sfb/files/output.log
2024-05-25 22:10:19,257 DEBUG   HandlerThread:1931509 [handler.py:handle_request():146] handle_request: partial_history
2024-05-25 22:10:19,257 DEBUG   HandlerThread:1931509 [handler.py:handle_request():146] handle_request: partial_history
2024-05-25 22:10:19,258 DEBUG   HandlerThread:1931509 [handler.py:handle_request():146] handle_request: partial_history
2024-05-25 22:10:19,258 DEBUG   HandlerThread:1931509 [handler.py:handle_request():146] handle_request: partial_history
2024-05-25 22:10:19,258 DEBUG   HandlerThread:1931509 [handler.py:handle_request():146] handle_request: partial_history
2024-05-25 22:10:19,258 DEBUG   HandlerThread:1931509 [handler.py:handle_request():146] handle_request: partial_history
2024-05-25 22:10:19,258 DEBUG   HandlerThread:1931509 [handler.py:handle_request():146] handle_request: partial_history
2024-05-25 22:10:19,258 DEBUG   HandlerThread:1931509 [handler.py:handle_request():146] handle_request: partial_history
2024-05-25 22:10:19,258 DEBUG   HandlerThread:1931509 [handler.py:handle_request():146] handle_request: partial_history
2024-05-25 22:10:19,414 DEBUG   HandlerThread:1931509 [handler.py:handle_request():146] handle_request: partial_history
2024-05-25 22:10:19,415 DEBUG   HandlerThread:1931509 [handler.py:handle_request():146] handle_request: partial_history
2024-05-25 22:10:20,297 DEBUG   HandlerThread:1931509 [handler.py:handle_request():146] handle_request: partial_history
2024-05-25 22:10:20,298 DEBUG   SenderThread:1931509 [sender.py:send():382] send: history
2024-05-25 22:10:20,298 DEBUG   SenderThread:1931509 [sender.py:send_request():409] send_request: summary_record
2024-05-25 22:10:20,300 INFO    SenderThread:1931509 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-05-25 22:10:20,725 DEBUG   HandlerThread:1931509 [handler.py:handle_request():146] handle_request: status_report
2024-05-25 22:10:21,080 INFO    Thread-12 :1931509 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/uosai/Desktop/on-policy/onpolicy/scripts/results/StarCraft2/3m/rmappo/critic_feature_shaping_MAPPO_c20_m100/wandb/run-20240525_220949-totn0sfb/files/wandb-summary.json
2024-05-25 22:10:21,080 INFO    Thread-12 :1931509 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/uosai/Desktop/on-policy/onpolicy/scripts/results/StarCraft2/3m/rmappo/critic_feature_shaping_MAPPO_c20_m100/wandb/run-20240525_220949-totn0sfb/files/config.yaml
2024-05-25 22:10:21,080 INFO    Thread-12 :1931509 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/uosai/Desktop/on-policy/onpolicy/scripts/results/StarCraft2/3m/rmappo/critic_feature_shaping_MAPPO_c20_m100/wandb/run-20240525_220949-totn0sfb/files/output.log
2024-05-25 22:10:21,575 DEBUG   HandlerThread:1931509 [handler.py:handle_request():146] handle_request: partial_history
2024-05-25 22:10:21,576 DEBUG   SenderThread:1931509 [sender.py:send():382] send: history
2024-05-25 22:10:21,576 DEBUG   SenderThread:1931509 [sender.py:send_request():409] send_request: summary_record
2024-05-25 22:10:21,576 INFO    SenderThread:1931509 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-05-25 22:10:22,007 DEBUG   HandlerThread:1931509 [handler.py:handle_request():146] handle_request: stop_status
2024-05-25 22:10:22,007 DEBUG   SenderThread:1931509 [sender.py:send_request():409] send_request: stop_status
2024-05-25 22:10:22,009 DEBUG   HandlerThread:1931509 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-25 22:10:22,080 INFO    Thread-12 :1931509 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/uosai/Desktop/on-policy/onpolicy/scripts/results/StarCraft2/3m/rmappo/critic_feature_shaping_MAPPO_c20_m100/wandb/run-20240525_220949-totn0sfb/files/wandb-summary.json
2024-05-25 22:10:22,931 DEBUG   HandlerThread:1931509 [handler.py:handle_request():146] handle_request: partial_history
2024-05-25 22:10:22,932 DEBUG   SenderThread:1931509 [sender.py:send():382] send: history
2024-05-25 22:10:22,932 DEBUG   SenderThread:1931509 [sender.py:send_request():409] send_request: summary_record
2024-05-25 22:10:22,947 INFO    SenderThread:1931509 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-05-25 22:10:23,081 INFO    Thread-12 :1931509 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/uosai/Desktop/on-policy/onpolicy/scripts/results/StarCraft2/3m/rmappo/critic_feature_shaping_MAPPO_c20_m100/wandb/run-20240525_220949-totn0sfb/files/wandb-summary.json
2024-05-25 22:10:23,081 INFO    Thread-12 :1931509 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/uosai/Desktop/on-policy/onpolicy/scripts/results/StarCraft2/3m/rmappo/critic_feature_shaping_MAPPO_c20_m100/wandb/run-20240525_220949-totn0sfb/files/output.log
2024-05-25 22:10:24,278 DEBUG   HandlerThread:1931509 [handler.py:handle_request():146] handle_request: partial_history
2024-05-25 22:10:24,279 DEBUG   SenderThread:1931509 [sender.py:send():382] send: history
2024-05-25 22:10:24,279 DEBUG   SenderThread:1931509 [sender.py:send_request():409] send_request: summary_record
2024-05-25 22:10:24,279 INFO    SenderThread:1931509 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-05-25 22:10:25,081 INFO    Thread-12 :1931509 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/uosai/Desktop/on-policy/onpolicy/scripts/results/StarCraft2/3m/rmappo/critic_feature_shaping_MAPPO_c20_m100/wandb/run-20240525_220949-totn0sfb/files/wandb-summary.json
