2024-05-30 16:46:27,077 INFO    StreamThr :923225 [internal.py:wandb_internal():86] W&B internal server running at pid: 923225, started at: 2024-05-30 16:46:27.076701
2024-05-30 16:46:27,078 DEBUG   HandlerThread:923225 [handler.py:handle_request():146] handle_request: status
2024-05-30 16:46:27,081 INFO    WriterThread:923225 [datastore.py:open_for_write():87] open: /home/uosai/Desktop/on-policy/onpolicy/scripts/results/StarCraft2/3m/rmappo/clusterized_shaping_MAPPO_v5/wandb/run-20240530_164627-bt2hybxo/run-bt2hybxo.wandb
2024-05-30 16:46:27,081 DEBUG   SenderThread:923225 [sender.py:send():382] send: header
2024-05-30 16:46:27,101 DEBUG   SenderThread:923225 [sender.py:send():382] send: run
2024-05-30 16:46:27,580 INFO    SenderThread:923225 [dir_watcher.py:__init__():211] watching files in: /home/uosai/Desktop/on-policy/onpolicy/scripts/results/StarCraft2/3m/rmappo/clusterized_shaping_MAPPO_v5/wandb/run-20240530_164627-bt2hybxo/files
2024-05-30 16:46:27,580 INFO    SenderThread:923225 [sender.py:_start_run_threads():1136] run started: bt2hybxo with start time 1717055187.076656
2024-05-30 16:46:27,586 DEBUG   HandlerThread:923225 [handler.py:handle_request():146] handle_request: check_version
2024-05-30 16:46:27,587 DEBUG   SenderThread:923225 [sender.py:send_request():409] send_request: check_version
2024-05-30 16:46:27,630 DEBUG   HandlerThread:923225 [handler.py:handle_request():146] handle_request: run_start
2024-05-30 16:46:27,641 DEBUG   HandlerThread:923225 [system_info.py:__init__():27] System info init
2024-05-30 16:46:27,641 DEBUG   HandlerThread:923225 [system_info.py:__init__():42] System info init done
2024-05-30 16:46:27,641 INFO    HandlerThread:923225 [system_monitor.py:start():194] Starting system monitor
2024-05-30 16:46:27,641 INFO    SystemMonitor:923225 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-05-30 16:46:27,641 INFO    HandlerThread:923225 [system_monitor.py:probe():214] Collecting system info
2024-05-30 16:46:27,641 INFO    SystemMonitor:923225 [interfaces.py:start():190] Started cpu monitoring
2024-05-30 16:46:27,642 INFO    SystemMonitor:923225 [interfaces.py:start():190] Started disk monitoring
2024-05-30 16:46:27,643 INFO    SystemMonitor:923225 [interfaces.py:start():190] Started gpu monitoring
2024-05-30 16:46:27,643 INFO    SystemMonitor:923225 [interfaces.py:start():190] Started memory monitoring
2024-05-30 16:46:27,644 INFO    SystemMonitor:923225 [interfaces.py:start():190] Started network monitoring
2024-05-30 16:46:27,657 DEBUG   HandlerThread:923225 [system_info.py:probe():151] Probing system
2024-05-30 16:46:27,666 DEBUG   HandlerThread:923225 [system_info.py:_probe_git():136] Probing git
2024-05-30 16:46:27,679 DEBUG   HandlerThread:923225 [system_info.py:_probe_git():144] Probing git done
2024-05-30 16:46:27,679 DEBUG   HandlerThread:923225 [system_info.py:probe():199] Probing system done
2024-05-30 16:46:27,679 DEBUG   HandlerThread:923225 [system_monitor.py:probe():223] {'os': 'Linux-6.5.0-35-generic-x86_64-with-glibc2.35', 'python': '3.9.18', 'heartbeatAt': '2024-05-30T07:46:27.657875', 'startedAt': '2024-05-30T07:46:27.070827', 'docker': None, 'cuda': None, 'args': ('--seed', '753', '--env_name', 'StarCraft2', '--experiment_name', 'clusterized_shaping_MAPPO_v5', '--group_name', 'clusterized_shaping_MAPPO_v5', '--num_clusters', '20', '--use_visual_cluster', '--num_gpu', '1'), 'state': 'running', 'program': '/home/uosai/Desktop/on-policy/onpolicy/scripts/train/train_smac.py', 'codePathLocal': 'train_smac.py', 'codePath': 'onpolicy/scripts/train/train_smac.py', 'git': {'remote': 'https://github.com/singforai/on-policy.git', 'commit': '14d4b373e79555e79221655c211e9561875c023b'}, 'email': 'singfor7012@gmail.com', 'root': '/home/uosai/Desktop/on-policy', 'host': 'uos-desktop', 'username': 'uosai', 'executable': '/home/uosai/Desktop/miniconda3/envs/marl/bin/python', 'cpu_count': 12, 'cpu_count_logical': 24, 'cpu_freq': {'current': 4388.828958333333, 'min': 2200.0, 'max': 3700.0}, 'cpu_freq_per_core': [{'current': 4392.383, 'min': 2200.0, 'max': 3700.0}, {'current': 4485.898, 'min': 2200.0, 'max': 3700.0}, {'current': 4176.573, 'min': 2200.0, 'max': 3700.0}, {'current': 4463.127, 'min': 2200.0, 'max': 3700.0}, {'current': 4488.972, 'min': 2200.0, 'max': 3700.0}, {'current': 4217.816, 'min': 2200.0, 'max': 3700.0}, {'current': 4491.358, 'min': 2200.0, 'max': 3700.0}, {'current': 4491.055, 'min': 2200.0, 'max': 3700.0}, {'current': 4139.559, 'min': 2200.0, 'max': 3700.0}, {'current': 4300.666, 'min': 2200.0, 'max': 3700.0}, {'current': 4490.849, 'min': 2200.0, 'max': 3700.0}, {'current': 4491.526, 'min': 2200.0, 'max': 3700.0}, {'current': 3723.383, 'min': 2200.0, 'max': 3700.0}, {'current': 4491.23, 'min': 2200.0, 'max': 3700.0}, {'current': 4487.477, 'min': 2200.0, 'max': 3700.0}, {'current': 4309.635, 'min': 2200.0, 'max': 3700.0}, {'current': 4491.479, 'min': 2200.0, 'max': 3700.0}, {'current': 4490.728, 'min': 2200.0, 'max': 3700.0}, {'current': 4491.521, 'min': 2200.0, 'max': 3700.0}, {'current': 4491.474, 'min': 2200.0, 'max': 3700.0}, {'current': 4411.828, 'min': 2200.0, 'max': 3700.0}, {'current': 3683.692, 'min': 2200.0, 'max': 3700.0}, {'current': 4491.182, 'min': 2200.0, 'max': 3700.0}, {'current': 4491.522, 'min': 2200.0, 'max': 3700.0}], 'disk': {'/': {'total': 233.17998886108398, 'used': 191.18587112426758}}, 'gpu': 'NVIDIA GeForce RTX 3080', 'gpu_count': 2, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3080', 'memory_total': 10737418240}, {'name': 'NVIDIA GeForce RTX 3080', 'memory_total': 10737418240}], 'memory': {'total': 62.709049224853516}}
2024-05-30 16:46:27,679 INFO    HandlerThread:923225 [system_monitor.py:probe():224] Finished collecting system info
2024-05-30 16:46:27,679 INFO    HandlerThread:923225 [system_monitor.py:probe():227] Publishing system info
2024-05-30 16:46:27,679 DEBUG   HandlerThread:923225 [system_info.py:_save_conda():208] Saving list of conda packages installed into the current environment
2024-05-30 16:46:28,582 INFO    Thread-12 :923225 [dir_watcher.py:_on_file_created():271] file/dir created: /home/uosai/Desktop/on-policy/onpolicy/scripts/results/StarCraft2/3m/rmappo/clusterized_shaping_MAPPO_v5/wandb/run-20240530_164627-bt2hybxo/files/conda-environment.yaml
2024-05-30 16:46:29,204 DEBUG   HandlerThread:923225 [system_info.py:_save_conda():220] Saving conda packages done
2024-05-30 16:46:29,205 INFO    HandlerThread:923225 [system_monitor.py:probe():229] Finished publishing system info
2024-05-30 16:46:29,208 DEBUG   SenderThread:923225 [sender.py:send():382] send: files
2024-05-30 16:46:29,209 INFO    SenderThread:923225 [sender.py:_save_file():1403] saving file wandb-metadata.json with policy now
2024-05-30 16:46:29,214 DEBUG   HandlerThread:923225 [handler.py:handle_request():146] handle_request: python_packages
2024-05-30 16:46:29,214 DEBUG   SenderThread:923225 [sender.py:send_request():409] send_request: python_packages
2024-05-30 16:46:29,215 DEBUG   HandlerThread:923225 [handler.py:handle_request():146] handle_request: stop_status
2024-05-30 16:46:29,215 DEBUG   SenderThread:923225 [sender.py:send_request():409] send_request: stop_status
2024-05-30 16:46:29,217 DEBUG   HandlerThread:923225 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-30 16:46:29,533 DEBUG   SenderThread:923225 [sender.py:send():382] send: telemetry
