2024-05-25 22:37:19,517 INFO    StreamThr :1947207 [internal.py:wandb_internal():86] W&B internal server running at pid: 1947207, started at: 2024-05-25 22:37:19.516773
2024-05-25 22:37:19,518 DEBUG   HandlerThread:1947207 [handler.py:handle_request():146] handle_request: status
2024-05-25 22:37:19,521 INFO    WriterThread:1947207 [datastore.py:open_for_write():87] open: /home/uosai/Desktop/on-policy/onpolicy/scripts/results/StarCraft2/3m/rmappo/critic_feature_shaping_MAPPOv1/wandb/run-20240525_223719-8yx9sk30/run-8yx9sk30.wandb
2024-05-25 22:37:19,521 DEBUG   SenderThread:1947207 [sender.py:send():382] send: header
2024-05-25 22:37:19,536 DEBUG   SenderThread:1947207 [sender.py:send():382] send: run
2024-05-25 22:37:20,055 INFO    SenderThread:1947207 [dir_watcher.py:__init__():211] watching files in: /home/uosai/Desktop/on-policy/onpolicy/scripts/results/StarCraft2/3m/rmappo/critic_feature_shaping_MAPPOv1/wandb/run-20240525_223719-8yx9sk30/files
2024-05-25 22:37:20,055 INFO    SenderThread:1947207 [sender.py:_start_run_threads():1136] run started: 8yx9sk30 with start time 1716644239.51713
2024-05-25 22:37:20,064 DEBUG   HandlerThread:1947207 [handler.py:handle_request():146] handle_request: check_version
2024-05-25 22:37:20,065 DEBUG   SenderThread:1947207 [sender.py:send_request():409] send_request: check_version
2024-05-25 22:37:20,124 DEBUG   HandlerThread:1947207 [handler.py:handle_request():146] handle_request: run_start
2024-05-25 22:37:20,133 DEBUG   HandlerThread:1947207 [system_info.py:__init__():27] System info init
2024-05-25 22:37:20,133 DEBUG   HandlerThread:1947207 [system_info.py:__init__():42] System info init done
2024-05-25 22:37:20,133 INFO    HandlerThread:1947207 [system_monitor.py:start():194] Starting system monitor
2024-05-25 22:37:20,133 INFO    SystemMonitor:1947207 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-05-25 22:37:20,133 INFO    HandlerThread:1947207 [system_monitor.py:probe():214] Collecting system info
2024-05-25 22:37:20,133 INFO    SystemMonitor:1947207 [interfaces.py:start():190] Started cpu monitoring
2024-05-25 22:37:20,134 INFO    SystemMonitor:1947207 [interfaces.py:start():190] Started disk monitoring
2024-05-25 22:37:20,135 INFO    SystemMonitor:1947207 [interfaces.py:start():190] Started gpu monitoring
2024-05-25 22:37:20,135 INFO    SystemMonitor:1947207 [interfaces.py:start():190] Started memory monitoring
2024-05-25 22:37:20,135 INFO    SystemMonitor:1947207 [interfaces.py:start():190] Started network monitoring
2024-05-25 22:37:20,148 DEBUG   HandlerThread:1947207 [system_info.py:probe():151] Probing system
2024-05-25 22:37:20,154 DEBUG   HandlerThread:1947207 [system_info.py:_probe_git():136] Probing git
2024-05-25 22:37:20,166 DEBUG   HandlerThread:1947207 [system_info.py:_probe_git():144] Probing git done
2024-05-25 22:37:20,166 DEBUG   HandlerThread:1947207 [system_info.py:probe():199] Probing system done
