2024-05-25 22:09:49,504 INFO    StreamThr :1931483 [internal.py:wandb_internal():86] W&B internal server running at pid: 1931483, started at: 2024-05-25 22:09:49.503818
2024-05-25 22:09:49,505 DEBUG   HandlerThread:1931483 [handler.py:handle_request():146] handle_request: status
2024-05-25 22:09:49,509 INFO    WriterThread:1931483 [datastore.py:open_for_write():87] open: /home/uosai/Desktop/on-policy/onpolicy/scripts/results/StarCraft2/3m/rmappo/critic_feature_shaping_MAPPO_c20_m100/wandb/run-20240525_220949-3eplietd/run-3eplietd.wandb
2024-05-25 22:09:49,509 DEBUG   SenderThread:1931483 [sender.py:send():382] send: header
2024-05-25 22:09:49,533 DEBUG   SenderThread:1931483 [sender.py:send():382] send: run
2024-05-25 22:09:50,117 INFO    SenderThread:1931483 [dir_watcher.py:__init__():211] watching files in: /home/uosai/Desktop/on-policy/onpolicy/scripts/results/StarCraft2/3m/rmappo/critic_feature_shaping_MAPPO_c20_m100/wandb/run-20240525_220949-3eplietd/files
2024-05-25 22:09:50,117 INFO    SenderThread:1931483 [sender.py:_start_run_threads():1136] run started: 3eplietd with start time 1716642589.504324
2024-05-25 22:09:50,125 DEBUG   HandlerThread:1931483 [handler.py:handle_request():146] handle_request: check_version
2024-05-25 22:09:50,125 DEBUG   SenderThread:1931483 [sender.py:send_request():409] send_request: check_version
2024-05-25 22:09:50,178 DEBUG   HandlerThread:1931483 [handler.py:handle_request():146] handle_request: run_start
2024-05-25 22:09:50,189 DEBUG   HandlerThread:1931483 [system_info.py:__init__():27] System info init
2024-05-25 22:09:50,189 DEBUG   HandlerThread:1931483 [system_info.py:__init__():42] System info init done
2024-05-25 22:09:50,189 INFO    HandlerThread:1931483 [system_monitor.py:start():194] Starting system monitor
2024-05-25 22:09:50,189 INFO    SystemMonitor:1931483 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-05-25 22:09:50,189 INFO    HandlerThread:1931483 [system_monitor.py:probe():214] Collecting system info
2024-05-25 22:09:50,190 INFO    SystemMonitor:1931483 [interfaces.py:start():190] Started cpu monitoring
2024-05-25 22:09:50,191 INFO    SystemMonitor:1931483 [interfaces.py:start():190] Started disk monitoring
2024-05-25 22:09:50,193 INFO    SystemMonitor:1931483 [interfaces.py:start():190] Started gpu monitoring
2024-05-25 22:09:50,195 INFO    SystemMonitor:1931483 [interfaces.py:start():190] Started memory monitoring
2024-05-25 22:09:50,195 INFO    SystemMonitor:1931483 [interfaces.py:start():190] Started network monitoring
2024-05-25 22:09:50,206 DEBUG   HandlerThread:1931483 [system_info.py:probe():151] Probing system
2024-05-25 22:09:50,214 DEBUG   HandlerThread:1931483 [system_info.py:_probe_git():136] Probing git
2024-05-25 22:09:50,234 DEBUG   HandlerThread:1931483 [system_info.py:_probe_git():144] Probing git done
2024-05-25 22:09:50,234 DEBUG   HandlerThread:1931483 [system_info.py:probe():199] Probing system done
